frame,x,y,vx,vy,speed,direction,distance_since_last_hit
604,825.5632183908046,431.67816091954023,12.507002894084351,3.5325122677948095,12.99629810041133,0,425.41782913738234
605,827.0689655172414,432.1034482758621,12.46966516623192,3.5219664973329383,12.957499657197502,0,426.9824836501166
606,828.5747126436781,432.5287356321839,12.47942253052325,3.524722394117042,12.96763874616044,0,428.54713816285084
607,830.0804597701149,432.95402298850576,12.47212770679803,3.5226620240577176,12.960058536535145,0,430.1117926755851
608,831.5862068965517,433.37931034482756,12.505888424126047,3.532197493836648,12.995140030494314,0,431.67644718831934
609,833.0919540229885,433.8045977011494,12.36991917745319,3.4937939661511574,12.853851435839703,0,433.2411017010536
610,834.5977011494252,434.2298850574713,12.478855397247083,3.5245622114364576,12.967049425666907,0,434.80575621378784
611,836.1034482758621,434.6551724137931,12.517736731491395,3.535543962329151,13.007451863777584,0,436.3704107265221
612,837.6091954022988,435.08045977011494,12.478880054143737,3.5245691755981086,12.96707504718326,0,437.93506523925635
613,839.1149425287356,435.5057471264368,12.439602274190849,3.5134754514892763,12.926260653734007,0,439.4997197519906
614,840.6206896551724,435.9310344827586,12.522676016502334,3.5369390275612482,13.012584382011463,0,441.06437426472485
615,842.1264367816092,436.35632183908046,12.469640545736997,3.521959543452693,12.95747407350698,0,442.6290287774591
616,843.6321839080459,436.7816091954023,12.437838382342685,3.5129772530283447,12.924427755439368,0,444.19368329019335
617,845.1379310344828,437.2068965517241,12.487738181010878,3.52707108929267,12.976279719025829,0,445.7583378029276
618,846.6436781609195,437.632183908046,10.649900163574246,3.007987069101344,11.066542355314946,0,447.32299231566185
619,848.1494252873563,438.0574712643678,12.443058012010761,3.5144514995753466,12.929851585889631,0,448.8876468283961
620,849.6551724137931,438.48275862068965,12.315428691721651,3.478403523616032,12.797229189710768,1,0.0
621,851.1609195402299,438.9080459770115,12.376488516074572,3.4956494282045254,12.860677778151212,1,1.5646545127342506
622,852.6666666666666,439.3333333333333,12.301635388557175,3.4745077051647946,12.782896269087525,1,3.129309025468501
623,854.1724137931035,439.7586206896552,12.533984014691386,3.5401328896456516,13.024334768305446,1,4.693963538202752
624,855.6781609195402,440.18390804597703,12.432843404194202,3.5115664576734296,12.919237365257764,1,6.258618050937002
625,857.183908045977,440.60919540229884,12.547929617440658,3.544071724009744,13.038825946731933,1,7.823272563671253
626,858.6896551724138,441.0344827586207,12.191850034077435,3.443499627945528,12.668815924982686,1,9.387927076405504
627,860.1954022988506,441.4597701149425,12.61883164877838,3.5640974885860457,13.112501786019182,0,10.952581589139754
628,861.7011494252873,441.88505747126436,12.431864467125209,3.511289963997454,12.918220130507128,0,12.517236101874005
629,863.2068965517242,442.3103448275862,12.132967030468278,3.42686855059027,12.607629318212638,0,14.081890614608255
630,864.7126436781609,442.735632183908,12.28034657134052,3.468494833126503,12.760774597165334,0,15.646545127342506
631,866.2183908045977,443.1609195402299,12.508191880997844,3.532848088526368,12.997533602513395,0,17.211199640076757
632,867.7241379310345,443.58620689655174,12.554015626825283,3.5457906732254547,13.045150051145676,0,18.775854152811007
633,869.2298850574713,444.01149425287355,12.515528965280955,3.5349203947737977,13.005157726001416,0,20.340508665545258
634,870.735632183908,444.4367816091954,12.544066568816703,3.542980633940856,13.03481176908147,0,21.90516317827951
635,872.2413793103449,444.86206896551727,12.466637574645373,3.5211113760448693,12.954353621083241,0,23.46981769101376
636,873.7471264367816,445.28735632183907,12.483615984333408,3.5259068047351776,12.971996255009573,0,25.03447220374801
637,875.2528735632184,445.71264367816093,12.475921922093448,3.523733672652607,12.964001187980418,0,26.59912671648226
638,876.7586206896551,446.13793103448273,12.536820427548273,3.5409340138874668,13.027282146453144,0,28.16378122921651
639,878.264367816092,446.5632183908046,12.531745647818047,3.5395006791547083,13.022008832716372,0,29.72843574195076
640,879.7701149425287,446.98850574712645,12.495298496151127,3.5292064454780587,12.984135806541785,0,31.293090254685012
641,881.2758620689656,447.41379310344826,12.551321091306717,3.545029621208286,13.042350100818679,0,32.85774476741926
642,882.7816091954023,447.8390804597701,12.446196798768193,3.5153380271332595,12.933113167318872,0,34.42239928015351
643,884.2873563218391,448.264367816092,12.422156867971278,3.5085481230150464,12.908132753578203,0,35.987053792887764
644,885.7931034482758,448.6896551724138,12.416564162083487,3.506968503794362,12.902321251532285,0,37.551708305622014
645,887.2988505747127,449.11494252873564,12.061367512261057,3.4066457859057877,12.533228705184316,0,39.116362818356265
646,888.8045977011494,449.54022988505744,12.157724898698758,3.433861230929977,12.633355756319208,0,40.681017331090516
647,890.3103448275862,449.9655172413793,12.195616910915499,3.444563554991653,12.672730168443769,0,42.245671843824766
648,891.816091954023,450.39080459770116,12.172252804578253,3.4379645325907973,12.648452018563987,0,43.81032635655902
649,893.3218390804598,450.81609195402297,12.173332065161816,3.438269361915726,12.649573501655508,0,45.37498086929327
650,894.8275862068965,451.2413793103448,12.216352781177743,3.450420251172593,12.694277261187072,0,46.93963538202752
651,896.3333333333334,451.6666666666667,12.451791686930077,3.5169182627207016,12.938926937012953,0,48.50428989476177
652,897.8390804597701,452.0919540229885,12.442886405265435,3.514403030494606,12.929673265596817,0,50.06894440749602
653,899.3448275862069,452.51724137931035,12.423280901325121,3.5088655980844523,12.909300761026914,0,51.63359892023027
654,900.8505747126437,452.9425287356322,12.436417833208532,3.51257602922683,12.92295163200908,0,53.19825343296452
655,902.3563218390805,453.367816091954,12.497795904099359,3.5299118202415913,12.986730917332661,0,54.76290794569877
656,903.8620689655172,453.7931034482759,12.421497203989759,3.508361805707289,12.907447282420762,0,56.32756245843302
657,905.3678160919541,454.2183908045977,12.410342399517823,3.5052112120770773,12.89585608304236,0,57.89221697116727
658,906.8735632183908,454.64367816091954,12.487614722414305,3.5270362193081164,12.976151430519366,0,59.45687148390152
659,908.3793103448276,455.0689655172414,12.512479064316443,3.5340589723644458,13.001988507728614,0,61.02152599663577
660,909.8850574712644,455.4942528735632,12.334670910150683,3.4838383486680407,12.817224196422856,0,62.586180509370024
661,911.3908045977012,455.91954022988506,12.47032995634715,3.5221542624799884,12.958190455031716,0,64.15083502210427
662,912.8965517241379,456.3448275862069,12.513198012732301,3.534262034130757,13.002735582628207,0,65.71548953483853
663,914.4022988505747,456.7701149425287,12.511859347503885,3.533883937844396,13.001344546541135,0,67.28014404757278
664,915.9080459770115,457.1954022988506,12.507448737686996,3.5326381930871595,12.99676138617333,0,68.84479856030703
665,917.4137931034483,457.62068965517244,11.1599112859743,3.1520360120693085,11.596505979483576,0,70.40945307304128
666,918.9195402298851,458.04597701149424,12.283762164322532,3.469459542594443,12.764323813948838,0,71.97410758577553
667,920.4252873563219,458.4712643678161,12.438989755047823,3.5133024498992613,12.925624171801253,0,73.53876209850978
668,921.9310344827586,458.8965517241379,12.413684296663925,3.5061551066911267,12.899328720883766,0,75.10341661124403
669,923.4367816091954,459.32183908045977,12.455819191503076,3.5180558021805166,12.943112004408846,0,76.66807112397828
670,924.9425287356322,459.7471264367816,12.374524255836224,3.4950946371445752,12.858636672714406,0,78.23272563671253
671,926.448275862069,460.17241379310343,12.42763233888735,3.510094630067208,12.913822434220833,0,79.79738014944678
672,927.9540229885058,460.5977011494253,12.4276078840953,3.5100877229887417,12.91379702271582,0,81.36203466218103
673,929.4597701149426,461.0229885057471,12.478584177814684,3.524485607474164,12.966767595669303,0,82.92668917491528
674,930.9655172413793,461.44827586206895,12.377822628533972,3.4960262385938212,12.862064083357076,0,84.49134368764953
675,932.471264367816,461.8735632183908,12.469369726709417,3.5218830525823077,12.957192659578839,0,86.05599820038378
676,933.9770114942529,462.2988505747127,12.369119697375439,3.4935681588006893,12.853020678742686,0,87.62065271311803
677,935.4827586206897,462.7241379310345,12.45127615797845,3.5167726553066787,12.938391239692644,0,89.18530722585228
678,936.9885057471264,463.14942528735634,12.405052710213363,3.503717177694108,12.890359452103757,0,90.74996173858653
679,938.4942528735633,463.57471264367814,12.440606936184516,3.513759210982936,12.927304619811885,0,92.31461625132079
680,940.0,464.0,12.960979314354615,3.6607346155050076,13.468034849683336,0,93.87927076405504
681,942.0,460.0,17.197664501738505,-34.39532900347701,38.45514688012235,1,0.0
682,940.0,449.5,-16.491290013741747,-86.57927257214416,88.13587853671723,1,10.688779163216168
683,938.0,439.0,-17.255930010347047,-90.593632554322,92.22241256825538,1,21.377558326432336
684,939.2727272727273,434.3636363636364,10.491404750448599,-38.21868873377757,39.63253388527047,1,26.18543753449694
685,940.5454545454545,429.72727272727275,10.474359781630358,-38.15659634736827,39.56814448076929,1,30.993316742561547
686,941.8181818181819,425.09090909090907,10.44425527555395,-38.0469299323727,39.45442111525417,1,35.80119595062615
687,943.0909090909091,420.45454545454544,10.516372032231509,-38.30964097455818,39.72685077274372,1,40.60907515869076
688,944.3636363636364,415.8181818181818,10.558764428555047,-38.46407041830821,39.886993110565406,1,45.41695436675536
689,945.6363636363636,411.1818181818182,10.565347251510135,-38.48805070193031,39.91186051012094,1,50.22483357481997
690,946.9090909090909,406.54545454545456,10.463293813426144,-38.11628460605292,39.52634146484732,1,55.03271278288457
691,948.1818181818181,401.9090909090909,10.467397194635526,-38.13123263760185,39.54184247721869,1,59.84059199094918
692,949.4545454545455,397.27272727272725,10.574116181875498,-38.51999466254356,39.9449861913881,1,64.64847119901378
693,950.7272727272727,392.6363636363636,10.557427968611753,-38.45920188565764,39.88194447358602,1,69.45635040707839
694,952.0,388.0,10.958279035160404,-39.919445056656315,41.396207230177964,1,74.264229615143
695,954.0,382.0,17.35733277604084,-52.07199832812251,54.88870567778234,1,80.58878493547991
696,954.0,377.0,0.0,-43.55663925795002,43.55663925795002,1,85.58878493547991
697,955.0,377.0,8.683122136630224,0.0,8.683122136630224,0,86.58878493547991
698,955.0,376.0,0.0,-8.674771357542616,8.674771357542616,1,0.0
699,955.0,375.0,0.0,-8.661175183009302,8.661175183009302,0,1.0
700,954.0,370.0,-8.710369032043694,-43.55184516021847,44.41434166498509,0,6.099019513592793
701,955.0,369.0,8.66946395426228,-8.66946395426228,12.260473502622398,0,7.5132330759656725
702,956.0,367.0,8.673408025939757,-17.346816051879514,19.394329942593554,0,9.749301053465388
703,956.0,367.0,0.0,0.0,0.0,0,9.749301053465388
704,957.0,365.0,8.710423299212714,-17.420846598425427,19.47709860983762,0,11.985369030965103
705,957.0,365.0,0.0,0.0,0.0,0,11.985369030965103
706,957.0,364.0,0.0,-8.726007818302485,8.726007818302485,0,12.985369030965103
707,958.0,363.0,8.704837330544002,-8.704837330544002,12.310499011106938,0,14.399582593337982
708,958.0,363.0,0.0,0.0,0.0,0,14.399582593337982
709,958.0,363.0,0.0,0.0,0.0,0,14.399582593337982
710,963.0,362.0,43.282012333550725,-8.656402466710144,44.13916509526775,1,0.0
711,963.0,362.0,0.0,0.0,0.0,0,0.0
712,963.0,363.0,0.0,8.731057538786276,8.731057538786276,1,0.0
713,963.0,364.0,0.0,8.651135353435349,8.651135353435349,1,1.0
714,964.0,366.0,8.713463340251247,17.426926680502493,19.483896348254166,1,3.236067977499715
715,964.0,366.0,0.0,0.0,0.0,0,3.236067977499715
716,964.0,367.0,0.0,8.649280000659887,8.649280000659887,1,0.0
717,965.0,369.0,8.676206906537919,17.352413813075838,19.400588429871952,1,2.236067977499715
718,965.0,371.0,0.0,17.331834710743802,17.331834710743802,1,4.236067977499715
719,967.0,372.0,17.289397099680947,8.644698549840474,19.33013360243715,1,6.47213595499943
720,967.0,375.0,0.0,26.085223797983733,26.085223797983733,1,9.47213595499943
721,967.0,375.0,0.0,0.0,0.0,0,9.47213595499943
722,968.0,377.0,8.659834000908452,17.319668001816904,19.363977499895274,1,0.0
723,967.3086419753087,377.4938271604938,-5.634562729204326,4.024687663717442,6.924334476310187,1,0.849612372053798
724,966.6172839506173,377.98765432098764,-5.641973699264315,4.0299812137602915,6.933441844167378,1,1.699224744107596
725,965.925925925926,378.48148148148147,-5.7015783408934215,4.072555957781082,7.006690203412962,1,2.548837116161394
726,965.2345679012345,378.9753086419753,-5.6697286882032,4.049806205858829,6.967550050257771,1,3.398449488215192
727,964.5432098765432,379.4691358024691,-5.693842354996525,4.067030253569013,6.997183422420624,1,4.24806186026899
728,963.8518518518518,379.962962962963,-5.657648936754052,4.041177811967712,6.952705200099771,1,5.097674232322788
729,963.1604938271605,380.4567901234568,-5.702621113585695,4.073300795418421,7.007971670538466,1,5.947286604376586
730,962.4691358024692,380.95061728395063,-5.675332480780568,4.05380891484333,6.974436571183809,1,6.796898976430384
731,961.7777777777778,381.44444444444446,-5.7037652384366195,4.074118027454795,7.0093776896975735,1,7.646511348484182
732,961.0864197530864,381.9382716049383,-5.662045663978205,4.044318331412406,6.958108354055204,1,8.49612372053798
733,960.395061728395,382.4320987654321,-5.700502330307862,4.071787378791397,7.005367890120424,1,9.345736092591778
734,959.7037037037037,382.9259259259259,-5.695307332603329,4.068076666145302,6.998983738689577,1,10.195348464645576
735,959.0123456790124,383.41975308641975,-5.721253269555906,4.086609478254286,7.030868794264469,1,11.044960836699374
736,958.320987654321,383.91358024691357,-5.667213359277558,4.0480095423411795,6.964458953462162,1,11.894573208753172
737,957.6296296296297,384.4074074074074,-5.720147253209923,4.085819466578584,7.029509606784639,1,12.74418558080697
738,956.9382716049382,384.9012345679012,-5.707346397774077,4.076675998409452,7.013778589333458,1,13.593797952860768
739,956.2469135802469,385.39506172839504,-5.69175243272391,4.065537451945717,6.994615109396072,1,14.443410324914566
740,955.5555555555555,385.8888888888889,-5.696940944265635,4.069243531618846,7.000991289958304,1,15.293022696968364
741,954.8641975308642,386.38271604938274,-5.701869830335975,4.072764164525764,7.00704841584107,1,16.142635069022162
742,954.1728395061729,386.87654320987656,-5.717474266122579,4.083910190087623,7.026224763304648,1,16.99224744107596
743,953.4814814814815,387.3703703703704,-5.704808811287355,4.074863436633892,7.0106601401407005,1,17.84185981312976
744,952.7901234567901,387.8641975308642,-5.66749026851506,4.048207334653015,6.964799248223266,1,18.691472185183557
745,952.0987654320987,388.358024691358,-5.721253269555906,4.086609478254286,7.030868794264469,1,19.541084557237355
746,951.4074074074074,388.85185185185185,-5.677677149800942,4.055483678429312,6.977317943406212,1,20.390696929291153
747,950.716049382716,389.34567901234567,-5.625293612438306,4.018066866027428,6.912943625258829,1,21.24030930134495
748,950.0246913580247,389.8395061728395,-5.6917859487795734,4.065561391985476,6.994656297397855,1,22.08992167339875
749,949.3333333333334,390.3333333333333,-5.689139395950939,4.06367099710788,6.991403939073808,1,22.939534045452547
750,948.641975308642,390.82716049382714,-5.483464559576009,3.916760399697214,6.738649390253391,1,23.789146417506345
751,947.9506172839506,391.320987654321,-5.770310603892811,4.121650431351872,7.091155529507224,1,24.638758789560143
752,947.2592592592592,391.81481481481484,-5.767946183489183,4.119961559635199,7.088249884738766,1,25.48837116161394
753,946.5679012345679,392.30864197530866,-5.829459903936782,4.163899931383484,7.163844317835363,1,26.33798353366774
754,945.8765432098766,392.8024691358025,-5.788868361268514,4.134905972334721,7.113961224532009,1,27.187595905721537
755,945.1851851851852,393.2962962962963,-5.841226128898045,4.1723043777843865,7.178303874161361,1,28.037208277775335
756,944.4938271604939,393.7901234567901,-5.804070239717429,4.145764456941089,7.132642867830239,1,28.886820649829133
757,943.8024691358024,394.28395061728395,-5.779200230380446,4.12800016455685,7.102080023585399,1,29.73643302188293
758,943.1111111111111,394.77777777777777,-5.785149574946653,4.132249696390534,7.109391194597825,1,30.58604539393673
759,942.4197530864197,395.2716049382716,-5.816760701989263,4.154829072849542,7.148238222723302,1,31.435657765990527
760,941.7283950617284,395.7654320987654,-5.792522504559454,4.137516074685392,7.118451814412158,1,32.285270138044325
761,941.0370370370371,396.25925925925924,-5.786303965923868,4.13307426137426,7.110809829836589,1,33.13488251009812
762,940.3456790123457,396.75308641975306,-5.77854378576009,4.127531275542989,7.10127331642235,1,33.98449488215192
763,939.6543209876543,397.2469135802469,-5.831241749424294,4.1651726781595935,7.166034034186278,1,34.83410725420572
764,938.9629629629629,397.74074074074076,-5.798534108923236,4.141810077802856,7.1258394967144385,1,35.68371962625952
765,938.2716049382716,398.2345679012346,-5.771022605120674,4.122159003657692,7.092030510386287,1,36.533331998313315
766,937.5802469135803,398.7283950617284,-5.715918993749404,4.082799281249642,7.024313483471377,1,37.38294437036711
767,936.8888888888889,399.22222222222223,-5.8377923478376985,4.169851677026996,7.174084088221802,1,38.23255674242091
768,936.1975308641976,399.71604938271605,-5.811444918873661,4.151032084909827,7.141705637664809,1,39.08216911447471
769,935.5061728395062,400.2098765432099,-5.821782308774105,4.158415934838715,7.154409293427074,1,39.93178148652851
770,934.8148148148148,400.7037037037037,-5.764827197064595,4.117733712188387,7.084416951062973,1,40.781393858582305
771,934.1234567901234,401.1975308641975,-5.782888304250338,4.130634503036023,7.106612310876892,1,41.6310062306361
772,933.4320987654321,401.69135802469134,-5.703697924266446,4.074069945904671,7.009294967070871,1,42.4806186026899
773,932.7407407407408,402.18518518518516,-5.774033325624015,4.124309518302936,7.095730395680273,1,43.3302309747437
774,932.0493827160494,402.679012345679,-5.724042780599425,4.088601986142514,7.034296834454806,1,44.1798433467975
775,931.358024691358,403.17283950617286,-5.773320581351588,4.123800415250998,7.094854501671063,1,45.029455718851295
776,930.6666666666666,403.6666666666667,-5.76116211709015,4.115115797921604,7.07991292105338,1,45.87906809090509
777,929.9753086419753,404.1604938271605,-5.752955528828574,4.109253949163335,7.069827815116414,1,46.72868046295889
778,929.283950617284,404.65432098765433,-5.7689904214985575,4.120707443927609,7.0895331525977445,1,47.57829283501269
779,928.5925925925926,405.14814814814815,-5.741053090015077,4.100752207153694,7.055200865095731,1,48.42790520706649
780,927.9012345679013,405.641975308642,-5.731883764600159,4.0942026890001815,7.043932647995948,1,49.277517579120286
781,927.2098765432099,406.1358024691358,-5.759377079789677,4.113840771278408,7.077719282271598,1,50.12712995117408
782,926.5185185185185,406.6296296296296,-5.748997766424057,4.106426976016576,7.06496410661126,1,50.97674232322788
783,925.8271604938271,407.12345679012344,-5.731238024490146,4.093741446064457,7.0431390956439035,1,51.82635469528168
784,925.1358024691358,407.61728395061726,-5.751871449955638,4.108479607111238,7.068495586676396,1,52.67596706733548
785,924.4444444444445,408.1111111111111,-5.786246235433415,4.1330330253096506,7.110738884628489,1,53.525579439389276
786,923.7530864197531,408.60493827160496,-5.7752753005277535,4.125196643234653,7.097256663122757,1,54.375191811443074
787,923.0617283950618,409.0987654320988,-5.753183808032461,4.10941700573754,7.070108348254062,1,55.22480418349687
788,922.3703703703703,409.5925925925926,-5.729845080916814,4.092746486368547,7.041427302258307,1,56.07441655555067
789,921.679012345679,410.08641975308643,-5.7715739525637515,4.12255282325989,7.0927080632492165,1,56.92402892760447
790,920.9876543209876,410.58024691358025,-5.750149175669322,4.1072494111924405,7.06637907758926,1,57.773641299658266
791,920.2962962962963,411.0740740740741,-5.728362283776333,4.0916873455545915,7.03960508750049,1,58.623253671712064
792,919.604938271605,411.5679012345679,-5.725568562104701,4.089691830074854,7.036171872854067,1,59.47286604376586
793,918.9135802469136,412.0617283950617,-5.777403999471993,4.126717142480063,7.099872628938761,1,60.32247841581966
794,918.2222222222222,412.55555555555554,-5.715175466899487,4.082268190641887,7.023399760641307,1,61.17209078787346
795,917.5308641975308,413.04938271604937,-5.760441103461878,4.114600788187124,7.079026864803043,1,62.021703159927256
796,916.8395061728395,413.5432098765432,-5.7192672600622565,4.0851909000445366,7.028428180029068,1,62.871315531981054
797,916.1481481481482,414.03703703703707,-5.746741885826766,4.104815632733944,7.06219184680314,1,63.72092790403485
798,915.4567901234568,414.53086419753083,-5.72088078772039,4.086343419799876,7.030411049992029,1,64.5705402760882
799,914.7654320987655,415.0246913580247,-5.768496943235364,4.120354959454374,7.088926715379134,1,65.420152648142
800,914.0740740740741,415.51851851851853,-5.7355343643525245,4.096810260251871,7.048418883208753,1,66.26976502019579
801,913.3827160493827,416.01234567901236,-5.7322576806508065,4.094469771892827,7.044392154779876,1,67.11937739224959
802,912.6913580246913,416.5061728395062,-5.676165672073133,4.054404051480876,6.975460482970711,1,67.96898976430339
803,912.0,417.0,-6.053146175240183,4.323675839457345,7.438733184053051,1,68.81860213635719
804,904.0,418.0,-69.91773925690698,8.739717407113373,70.4618543834395,1,76.88085988465582
805,903.0,418.0,-8.586668086073368,0.0,8.586668086073368,1,77.88085988465582
806,898.0,419.0,-43.541898513412505,8.708379702682501,44.4041980357534,1,82.97987939824861
807,889.0,421.5,-75.0940666738282,20.859462964952275,77.93738541162111,1,92.32065024438316
808,880.0,424.0,-78.49193949160473,21.803316525445755,81.46391333997228,1,101.6614210905177
809,875.0,426.0,-43.75374498234955,17.50149799293982,47.12422553185734,1,107.04658589765177
810,867.0,429.0,-69.90128034731453,26.212980130242943,74.65460013624325,1,115.59058964296901
811,867.0,429.0,0.0,0.0,0.0,0,115.59058964296901
812,861.0,432.0,-52.44606349590073,26.223031747950365,58.63648156455215,1,0.0
813,855.1666666666666,435.5,-48.43016354676194,29.058098128056976,56.47879078013177,1,6.8027772106524935
814,849.3333333333334,439.0,-48.273264948697744,28.96395896921902,56.29581714459586,1,13.605554421304987
815,843.5,442.5,-48.47670222489953,29.08602133493953,56.53306373882577,1,20.40833163195748
816,837.6666666666666,446.0,-48.2058314353194,28.923498861191455,56.21717683007367,1,27.211108842609974
817,831.8333333333334,449.5,-48.40678404271323,29.044070425628313,56.45152582744538,1,34.01388605326247
818,826.0,453.0,-50.51027542431232,30.306165254587192,58.90459723891028,1,40.81666326391496
819,817.0,459.0,-78.48214809193634,52.32143206129089,94.32380305134491,1,51.63331709030717
820,810.0,467.0,-61.31933743658718,70.07924278467107,93.11907115588576,1,62.26346290304173
821,803.0,471.0,-60.669318526998346,34.668182015427625,69.87595476832645,1,70.3257206513399
822,797.6666666666666,475.0,-44.14905805854042,33.11179354390508,55.18632257317538,1,76.99238731800688
823,792.3333333333334,479.0,-44.39738281896004,33.2980371142205,55.496728523700334,1,83.65905398467385
824,787.0,483.0,-46.27903884719071,34.70927913539279,57.84879855898824,1,90.32572065134082
825,781.0,490.0,-51.91120205616499,60.563069065525816,79.76627253138784,1,99.54526510863343
826,774.0,498.5,-57.9287179972851,70.34201471098905,91.1248341694512,1,110.55662288140593
827,767.0,507.0,-60.794566612829755,73.82197374415041,95.63296051636082,1,121.56798065417843
828,763.0,516.0,-34.84444296754443,78.39999667697496,85.79449099253485,1,131.41683845597436
829,763.0,515.0,0.0,-8.697310332958011,8.697310332958011,1,132.41683845597436
830,755.0,523.0,-69.58208979984572,69.58208979984572,98.40393509320441,1,143.7305469549592
831,744.0,533.0,-95.26682855113401,86.6062077737582,128.74938387092396,1,158.59661570227763
832,744.375,527.0,3.123476354450892,-49.97562167121427,50.073135172077606,1,164.608323030483
833,744.75,521.0,3.1192579768088007,-49.90812762894081,50.00550943398668,1,170.62003035868838
834,745.125,515.0,3.117310596601382,-49.87696954562211,49.974290554350034,1,176.63173768689376
835,745.5,509.0,3.1048863252773025,-49.67818120443684,49.77511433310581,1,182.64344501509913
836,745.875,503.0,3.092402609403447,-49.478441750455154,49.57498514323357,1,188.6551523433045
837,746.25,497.0,3.120755712786284,-49.93209140458055,50.02951996825749,1,194.66685967150988
838,746.625,491.0,3.106364153447513,-49.70182645516021,49.79880572094764,1,200.67856699971526
839,747.0,485.0,3.241574886236233,-51.865198179779725,51.96639866270227,1,206.69027432792063
840,755.0,474.0,69.61485972020805,-95.72043211528607,118.35805768177059,1,220.2917448366561
841,755.0,473.0,0.0,-8.648352622669249,8.648352622669249,1,221.2917448366561
842,757.0,460.0,17.372897924018755,-112.9238365061219,114.25239793343387,1,234.44469127462162
843,759.3333333333334,450.8333333333333,19.416995352110384,-76.281053169004,78.71352349549784,1,243.90366702373012
844,761.6666666666666,441.6666666666667,19.45629179008969,-76.43543203249737,78.87282523287496,1,253.36264277283863
845,764.0,432.5,19.341208121954796,-75.98331762196419,78.40629367886906,1,262.82161852194713
846,766.3333333333334,423.3333333333333,19.48352169755447,-76.5424066689629,78.9832111047403,1,272.28059427105563
847,768.6666666666666,414.1666666666667,19.403521432998694,-76.22811991535417,78.65890229230544,0,281.73957002016414
848,771.0,405.0,20.17653567094281,-79.26496156441705,81.79258354820038,0,291.19854576927264
849,774.75,394.75,31.109906780884643,-85.03374520108468,90.54592272895741,0,302.1129857457445
850,778.5,384.5,31.039672249554492,-84.84177081544895,90.34150390856314,0,313.0274257222163
851,782.25,374.25,31.202418644511628,-85.28661096166512,90.81518011100228,0,323.94186569868816
852,786.0,364.0,32.51855557990581,-88.8840519184092,94.64581946624945,0,334.85630567516
853,786.0,364.0,0.0,0.0,0.0,0,334.85630567516
854,789.0,356.0,26.12242728725944,-69.6598060993585,74.39670552637651,0,343.40030942047724
855,792.0,346.0,26.178295767087892,-87.26098589029297,91.10314389643774,1,0.0
856,795.0,340.0,26.189574465870894,-52.37914893174179,58.56166880748007,0,6.7082039324996
857,802.0,329.0,61.00679050824918,-95.86781365582014,113.6330329757349,0,19.746608742904755
858,805.0,325.0,26.256738991623994,-35.00898532216532,43.761231652706655,0,24.746608742904755
859,805.0,325.0,0.0,0.0,0.0,0,24.746608742904755
860,808.0,319.0,26.272802250001565,-52.54560450000313,58.747771790412926,1,0.0
861,812.0,312.5,32.90902029399419,-53.47715797774055,62.79179916268319,1,7.632168761237153
862,816.0,306.0,33.114996003039664,-53.811868504939454,63.184809505720814,1,15.264337522474307
863,820.0,299.5,33.19414277432745,-53.9404820082821,63.335824884564666,1,22.89650628371146
864,824.0,293.0,34.96251221702861,-56.81408235267149,66.70994838929208,1,30.528675044948614
865,824.0,293.0,0.0,0.0,0.0,0,30.528675044948614
866,824.0,287.0,0.0,-52.7834387289602,52.7834387289602,1,0.0
867,825.0,284.0,8.740901285407045,-26.222703856221138,27.641156864579774,1,3.1622776601680016
868,832.0,280.0,61.80207844367216,-35.315473396384085,71.18061225620723,0,11.224535408466181
869,834.0,276.0,17.487852368861038,-34.975704737722076,39.104026677254005,1,0.0
870,840.0,275.0,52.76628436038832,-8.794380726731386,53.494129561738504,0,6.082762530298169
871,840.0,275.0,0.0,0.0,0.0,0,6.082762530298169
872,844.0,272.0,35.27241000153475,-26.454307501151064,44.09051250191844,1,0.0
873,850.5,267.5,53.755739760708565,-37.215512142029006,65.38099036581299,1,7.905694150421368
874,857.0,263.0,56.80638762481039,-39.32749912486873,69.09137328492437,1,15.811388300842736
875,857.0,262.0,0.0,-8.767137948044782,8.767137948044782,1,16.811388300842736
876,860.0,261.0,26.482145525490008,-8.827381841830002,27.91463239619502,0,19.973665961010738
877,860.0,261.0,0.0,0.0,0.0,0,19.973665961010738
878,861.0,258.0,8.813414582895566,-26.440243748686697,27.870464045292863,1,0.0
879,861.0,260.0,0.0,17.4766307631409,17.4766307631409,0,2.0
880,862.0,258.0,8.763675796749276,-17.52735159349855,19.596174814301012,1,0.0
881,876.55,271.7,120.56907651548191,113.52552221732687,165.604789805467,0,19.98480672911319
882,891.1,285.4,119.9703612255134,112.96178342196045,164.78243864699317,0,39.96961345822638
883,905.65,299.1,120.47077848755914,113.43296668588115,165.4697748852,0,59.954420187339565
884,920.2,312.8,120.34890245225216,113.3182105564155,165.30237495320455,0,79.93922691645275
885,934.75,326.5,121.25710221007061,114.17335397099458,166.5498111478051,1,0.0
886,949.3,340.2,120.97370922916473,113.90651659378422,166.16056345352388,1,19.98480672911319
887,963.85,353.9,120.61292198231195,113.56680626513159,165.665012704473,1,39.96961345822638
888,978.4,367.6,120.25617605561605,113.2309011657698,165.1750128146859,1,59.954420187339565
889,992.95,381.3,120.93487321353608,113.86994934882716,166.10722116716815,1,79.93922691645275
890,1007.5,395.0,120.292680388392,113.26527294302228,165.22515247346928,1,99.92403364556594
